Date,Vendor Name,Country,Product, Gross Bookings , Fees ,Fees/ Gross Bookings,,,Total Cell Range:,7911
3/1/2016,Vendor A,Country 8,Product 2,3263.55,377.28,0.115604173,,,,
3/1/2016,Vendor A,Country 5,Product 1,12.58,0.07,0.005564388,,,,
3/1/2016,Vendor C,Country 54,Product 7,1660096.79,23739.34,0.014299973,,,,
3/1/2016,Vendor G,Country 19,Product 17,1954046.63,24586.14,0.012582166,,,,
3/1/2016,Vendor C,Country 2,Product 7,10003042.62,192205.02,0.019214656,,,,
3/1/2016,Vendor B,Country 21,Product 6,5885.2,223.64,0.038000408,,,,
3/1/2016,Vendor B,Country 41,Product 6,1152.62,43.79,0.037991706,,,,
3/1/2016,Vendor B,Country 50,Product 6,256095.42,7426.77,0.029000011,,,,
3/1/2016,Vendor B,Country 17,Product 6,2977.22,113.13,0.037998536,,,,
3/1/2016,Vendor B,Country 28,Product 6,3446.15,130.95,0.037998926,,,,
3/1/2016,Vendor B,Country 67,Product 6,2848.47,108.27,0.038009879,,,,
3/1/2016,Vendor B,Country 22,Product 6,2349.64,89.36,0.038031358,,,,
3/1/2016,Vendor B,Country 16,Product 6,1622.06,48.41,0.029844765,,,,
3/1/2016,Vendor B,Country 47,Product 6,24911.88,728.1,0.029227019,,,,
3/1/2016,Vendor B,Country 45,Product 6,16817.04,471.77,0.028053094,,,,
3/1/2016,Vendor F,Country 6,Product 9,26993.1,339.76,0.01258692,,,,
3/1/2016,Vendor F,Country 35,Product 4,85152.8,1206.93,0.014173697,,,,
3/1/2016,Vendor F,Country 57,Product 4,8030.3,209.02,0.026028915,,,,
3/1/2016,Vendor F,Country 24,Product 9,55238.57,1728.33,0.031288464,,,,
3/1/2016,Vendor F,Country 7,Product 4,114127.79,1245.21,0.010910664,,,,
3/1/2016,Vendor F,Country 41,Product 4,1724.05,30.99,0.017975117,,,,
3/1/2016,Vendor F,Country 61,Product 9,1517.85,17.53,0.011549231,,,,
3/1/2016,Vendor F,Country 41,Product 9,2573.67,28.97,0.011256299,,,,
3/1/2016,Vendor F,Country 25,Product 9,42288.75,606.44,0.014340457,,,,
3/1/2016,Vendor F,Country 43,Product 9,21306.83,211.59,0.009930618,,,,
3/1/2016,Vendor F,Country 74,Product 4,0.41,16.78,40.92682927,,,,
3/1/2016,Vendor F,Country 8,Product 4,75937.73,2319.7,0.030547397,,,,
3/1/2016,Vendor F,Country 14,Product 4,56290.76,1943.84,0.034532133,,,,
3/1/2016,Vendor F,Country 33,Product 4,955.54,25.07,0.026236474,,,,
3/1/2016,Vendor F,Country 15,Product 4,1648.36,70.53,0.042787983,,,,
3/1/2016,Vendor F,Country 68,Product 4,327.66,16.61,0.050692791,,,,
3/1/2016,Vendor F,Country 38,Product 4, $-   ,6.56,#VALUE!,,,,
3/1/2016,Vendor F,Country 58,Product 9,6114.63,177.6,0.029045093,,,,
3/1/2016,Vendor F,Country 40,Product 9,161509.21,4499.8,0.02786095,,,,
3/1/2016,Vendor F,Country 45,Product 9,15774.61,363.23,0.023026243,,,,
3/1/2016,Vendor F,Country 2,Product 9,8182464.72,236076.52,0.028851517,,,,
3/1/2016,Vendor D,Country 2,Product 16, $-   ,92336.91,#VALUE!,,,,
3/1/2016,Vendor A,Country 19,Product 10,35.12,2.97,0.084567198,,,,
3/1/2016,Vendor A,Country 71,Product 8,5225.56,385.58,0.073787307,,,,
3/1/2016,Vendor A,Country 59,Product 8,2454.83,227.34,0.092609264,,,,
3/1/2016,Vendor A,Country 11,Product 10,1715.58,146.23,0.08523648,,,,
3/1/2016,Vendor A,Country 30,Product 2,96.84,8.22,0.08488228,,,,
3/1/2016,Vendor A,Country 41,Product 3,20.45,0.27,0.013202934,,,,
3/1/2016,Vendor A,Country 37,Product 2,245.58,20.98,0.08543041,,,,
3/1/2016,Vendor A,Country 8,Product 3,13.08,0.22,0.016819572,,,,
3/1/2016,Vendor A,Country 29,Product 1,0.48,0.01,0.020833333,,,,
3/1/2016,Vendor A,Country 65,Product 12,27716.39,2342.6,0.084520387,,,,
3/1/2016,Vendor A,Country 17,Product 12,2823.88,236.7,0.083820842,,,,
3/1/2016,Vendor A,Country 40,Product 4,861763.85,59357.74,0.068879357,,,,
3/1/2016,Vendor A,Country 8,Product 1,1.75,0.01,0.005714286,,,,
3/1/2016,Vendor A,Country 50,Product 8,91.44,0.64,0.006999125,,,,
3/1/2016,Vendor A,Country 31,Product 2,1556.07,140.35,0.090195171,,,,
3/1/2016,Vendor A,Country 37,Product 8,123.49,1.66,0.013442384,,,,
3/1/2016,Vendor A,Country 6,Product 10,239.77,20.6,0.085915669,,,,
3/1/2016,Vendor A,Country 32,Product 8,21119.38,131.22,0.006213251,,,,
3/1/2016,Vendor A,Country 48,Product 2,31.29,2.66,0.085011186,,,,
3/1/2016,Vendor A,Country 71,Product 12,328.07,27.45,0.083671168,,,,
3/1/2016,Vendor A,Country 37,Product 11,11.92,0.84,0.070469799,,,,
3/1/2016,Vendor A,Country 26,Product 2,156.1,13.24,0.084817425,,,,
3/1/2016,Vendor A,Country 44,Product 12,3381.42,284.63,0.084174696,,,,
3/1/2016,Vendor A,Country 16,Product 12,1610.05,136.32,0.084668178,,,,
3/1/2016,Vendor A,Country 27,Product 8,1430.9,10.15,0.007093438,,,,
3/1/2016,Vendor A,Country 39,Product 9,662337.03,45938.48,0.069358163,,,,
3/1/2016,Vendor A,Country 36,Product 9,467822.88,36731.57,0.078515976,,,,
3/1/2016,Vendor A,Country 10,Product 2,571.89,51.68,0.090367029,,,,
3/1/2016,Vendor A,Country 60,Product 12,408.89,34.36,0.08403238,,,,
3/1/2016,Vendor A,Country 46,Product 11,5.47,0.23,0.042047532,,,,
3/1/2016,Vendor A,Country 12,Product 9,349285.59,31277.16,0.089546093,,,,
3/1/2016,Vendor A,Country 19,Product 2,2223.92,229.68,0.103277096,,,,
3/1/2016,Vendor A,Country 3,Product 8,3000.01,82.79,0.027596575,,,,
3/1/2016,Vendor A,Country 24,Product 4,173224.9,15317.53,0.088425682,,,,
3/1/2016,Vendor A,Country 33,Product 4,15210.54,778.58,0.051186874,,,,
3/1/2016,Vendor A,Country 65,Product 4,209618.44,14482.48,0.069089723,,,,
3/1/2016,Vendor A,Country 10,Product 4,362884.48,22692.26,0.062533013,,,,
3/1/2016,Vendor A,Country 46,Product 2,54.15,4.62,0.08531856,,,,
3/1/2016,Vendor A,Country 27,Product 9,58712.03,1019.86,0.017370546,,,,
3/1/2016,Vendor A,Country 35,Product 1,292.78,1.91,0.00652367,,,,
3/1/2016,Vendor A,Country 27,Product 11,2.21,0.09,0.040723982,,,,
3/1/2016,Vendor A,Country 7,Product 9,1057921.16,36485.83,0.034488232,,,,
3/1/2016,Vendor A,Country 42,Product 4,119302.83,2213.4,0.018552787,,,,
3/1/2016,Vendor A,Country 6,Product 8,926.14,8.12,0.008767573,,,,
3/1/2016,Vendor A,Country 43,Product 9,83679.6,1825.91,0.021820252,,,,
3/1/2016,Vendor A,Country 25,Product 10,162.63,13.8,0.084855193,,,,
3/1/2016,Vendor A,Country 35,Product 9,19587508.39,260825.68,0.013315919,,,,
3/1/2016,Vendor A,Country 64,Product 4,6464.8,153.42,0.023731593,,,,
3/1/2016,Vendor A,Country 7,Product 4,580513.82,22916.34,0.039475959,,,,
3/1/2016,Vendor A,Country 9,Product 9,3.03,0.22,0.072607261,,,,
3/1/2016,Vendor A,Country 7,Product 3,330.58,3.93,0.011888197,,,,
3/1/2016,Vendor A,Country 49,Product 8,854.23,12.94,0.015148145,,,,
3/1/2016,Vendor A,Country 29,Product 12,-280.5,92.82,-0.330909091,,,,
3/1/2016,Vendor A,Country 38,Product 12,3.27,0.27,0.082568807,,,,
3/1/2016,Vendor A,Country 69,Product 12,4457.18,374.65,0.084055389,,,,
3/1/2016,Vendor C,Country 44,Product 7,18.65,0.36,0.019302949,,,,
3/1/2016,Vendor C,Country 33,Product 7,2762.13,51.39,0.018605207,,,,
3/1/2016,Vendor C,Country 9,Product 7,61.56,1.14,0.018518519,,,,
3/1/2016,Vendor C,Country 35,Product 7,2216213.76,41192.05,0.018586677,,,,
3/1/2016,Vendor B,Country 27,Product 6,14625.42,409.51,0.02799988,,,,
3/1/2016,Vendor B,Country 1,Product 6,98729.71,2764.43,0.027999981,,,,
3/1/2016,Vendor B,Country 25,Product 6,140211.98,3925.94,0.028000033,,,,
3/1/2016,Vendor B,Country 64,Product 6,512.89,19.49,0.038000351,,,,
3/1/2016,Vendor B,Country 30,Product 6,123788.88,3466.09,0.028000011,,,,
3/1/2016,Vendor B,Country 20,Product 6,38336.48,1128.79,0.029444279,,,,
3/1/2016,Vendor F,Country 73,Product 9,1775.38,21.74,0.012245266,,,,
3/1/2016,Vendor F,Country 27,Product 4,9617.22,118.01,0.012270698,,,,
3/1/2016,Vendor F,Country 50,Product 4,56651.92,1582.17,0.027927915,,,,
3/1/2016,Vendor F,Country 48,Product 4,8302.59,112.15,0.013507833,,,,
3/1/2016,Vendor F,Country 23,Product 9,83619.47,2939.76,0.035156406,,,,
3/1/2016,Vendor F,Country 68,Product 9,1106.99,42.81,0.038672436,,,,
3/1/2016,Vendor F,Country 42,Product 9,72245.33,380.97,0.005273282,,,,
3/1/2016,Vendor F,Country 26,Product 4,5968.23,71.33,0.011951617,,,,
3/1/2016,Vendor F,Country 27,Product 9,14594.41,123.35,0.008451866,,,,
3/1/2016,Vendor F,Country 64,Product 9,6233.22,50.9,0.008165924,,,,
3/1/2016,Vendor F,Country 46,Product 4,2239.3,65.47,0.029236815,,,,
3/1/2016,Vendor F,Country 53,Product 4,29492.42,1309.08,0.044386998,,,,
3/1/2016,Vendor F,Country 58,Product 4,2320.43,75.98,0.032743931,,,,
3/1/2016,Vendor F,Country 72,Product 4, $-   ,3.08,#VALUE!,,,,
3/1/2016,Vendor F,Country 10,Product 4,89131.44,2544.14,0.028543688,,,,
3/1/2016,Vendor F,Country 12,Product 4,4318.77,215.73,0.049951722,,,,
3/1/2016,Vendor F,Country 17,Product 9,13766.86,265.53,0.019287623,,,,
3/1/2016,Vendor F,Country 33,Product 9,1422.07,26.07,0.018332431,,,,
3/1/2016,Vendor F,Country 44,Product 9,5801.92,157.82,0.02720134,,,,
3/1/2016,Vendor F,Country 15,Product 9,14740.12,516.16,0.035017354,,,,
3/1/2016,Vendor F,Country 2,Product 21,14648281.3,291859.82,0.01992451,,,,
3/1/2016,Vendor A,Country 1,Product 1,279.45,1.63,0.005832886,,,,
3/1/2016,Vendor A,Country 28,Product 2,159.17,13.52,0.08494063,,,,
3/1/2016,Vendor A,Country 5,Product 4,14354,512.85,0.035728717,,,,
3/1/2016,Vendor A,Country 35,Product 3,790.72,10.64,0.013456091,,,,
3/1/2016,Vendor A,Country 30,Product 8,10434.84,63.84,0.006117966,,,,
3/1/2016,Vendor A,Country 42,Product 10,264.32,24.46,0.092539346,,,,
3/1/2016,Vendor A,Country 48,Product 4,35886.33,905.15,0.025222696,,,,
3/1/2016,Vendor A,Country 32,Product 11,3.5,0.15,0.042857143,,,,
3/1/2016,Vendor A,Country 70,Product 10,1.02,0.09,0.088235294,,,,
3/1/2016,Vendor A,Country 44,Product 4,26918.14,2047.48,0.076063205,,,,
3/1/2016,Vendor A,Country 44,Product 8,1258.87,71.05,0.056439505,,,,
3/1/2016,Vendor A,Country 2,Product 4,-15.42,1.07,-0.069390402,,,,
3/1/2016,Vendor A,Country 44,Product 2,7.92,0.68,0.085858586,,,,
3/1/2016,Vendor A,Country 58,Product 8,378.72,19.24,0.050802704,,,,
3/1/2016,Vendor A,Country 68,Product 2,18.18,1.56,0.085808581,,,,
3/1/2016,Vendor A,Country 67,Product 8,3881.67,34.28,0.00883125,,,,
3/1/2016,Vendor A,Country 36,Product 3,68.25,3.12,0.045714286,,,,
3/1/2016,Vendor A,Country 68,Product 4,3002.72,310.75,0.103489503,,,,
3/1/2016,Vendor A,Country 68,Product 3,21.81,0.45,0.020632737,,,,
3/1/2016,Vendor A,Country 24,Product 11,59.6,2.55,0.042785235,,,,
3/1/2016,Vendor A,Country 19,Product 1,0.29,0.01,0.034482759,,,,
3/1/2016,Vendor A,Country 24,Product 1,0.48,0.01,0.020833333,,,,
3/1/2016,Vendor A,Country 8,Product 10,142.43,12.08,0.084813593,,,,
3/1/2016,Vendor A,Country 43,Product 10,2647.23,225.56,0.085206046,,,,
3/1/2016,Vendor A,Country 37,Product 4,130643.8,8485.2,0.064949121,,,,
3/1/2016,Vendor A,Country 61,Product 3,1.38,0.03,0.02173913,,,,
3/1/2016,Vendor A,Country 73,Product 14,3.14,0.15,0.047770701,,,,
3/1/2016,Vendor A,Country 50,Product 10,220.64,18.93,0.085795867,,,,
3/1/2016,Vendor A,Country 35,Product 10,2211.82,188.03,0.085011439,,,,
3/1/2016,Vendor A,Country 8,Product 12,537041.07,45765.56,0.085217989,,,,
3/1/2016,Vendor A,Country 71,Product 2,2.98,0.25,0.083892617,,,,
3/1/2016,Vendor A,Country 11,Product 3,18.33,0.25,0.013638843,,,,
3/1/2016,Vendor A,Country 47,Product 8,257.95,3.46,0.013413452,,,,
3/1/2016,Vendor A,Country 21,Product 8,2058.89,24.09,0.011700479,,,,
3/1/2016,Vendor A,Country 61,Product 14,3.4,0.16,0.047058824,,,,
3/1/2016,Vendor A,Country 40,Product 10,2018.17,172.3,0.085374374,,,,
3/1/2016,Vendor A,Country 58,Product 10,3.63,0.31,0.085399449,,,,
3/1/2016,Vendor A,Country 29,Product 10,3315.28,287.21,0.0866322,,,,
3/1/2016,Vendor A,Country 19,Product 3,56.28,3.01,0.053482587,,,,
3/1/2016,Vendor A,Country 25,Product 3,8136.57,92.43,0.011359824,,,,
3/1/2016,Vendor A,Country 48,Product 8,1194.47,9.14,0.007651929,,,,
3/1/2016,Vendor A,Country 67,Product 11,5.71,0.24,0.042031524,,,,
3/1/2016,Vendor A,Country 17,Product 8,5087.56,38.78,0.007622515,,,,
3/1/2016,Vendor A,Country 24,Product 9,203650.91,14810.59,0.072725381,,,,
3/1/2016,Vendor A,Country 11,Product 9,152232.11,8272.9,0.054343988,,,,
3/1/2016,Vendor A,Country 16,Product 9,12456.82,668.26,0.053646115,,,,
3/1/2016,Vendor A,Country 66,Product 4,38825.78,3445.88,0.08875237,,,,
3/1/2016,Vendor A,Country 57,Product 3,8.37,0.13,0.015531661,,,,
3/1/2016,Vendor A,Country 18,Product 12,1968772,171102.28,0.086908123,,,,
3/1/2016,Vendor A,Country 23,Product 4,874078.09,53219.58,0.060886528,,,,
3/1/2016,Vendor A,Country 39,Product 4,276386.37,22751.22,0.082316722,,,,
3/1/2016,Vendor A,Country 3,Product 11,2853758.29,123864.03,0.043403827,,,,
3/1/2016,Vendor A,Country 14,Product 9,189088,11967.76,0.063292012,,,,
3/1/2016,Vendor A,Country 16,Product 4,7916.54,466.49,0.058925995,,,,
3/1/2016,Vendor A,Country 28,Product 9,184790.65,3753.42,0.020311742,,,,
3/1/2016,Vendor A,Country 40,Product 9,1526920.34,93180.35,0.061025024,,,,
3/1/2016,Vendor A,Country 61,Product 9,5901.52,137.87,0.023361778,,,,
3/1/2016,Vendor C,Country 50,Product 7,43333,806.03,0.018600835,,,,
3/1/2016,Vendor C,Country 73,Product 7,5.77,0.11,0.019064125,,,,
3/1/2016,Vendor C,Country 23,Product 7,10708.63,199.18,0.018599952,,,,
3/1/2016,Vendor E,Country 3,Product 13,20907645.04,414314.14,0.019816394,,,,
3/1/2016,Vendor C,Country 32,Product 7,24.16,0.45,0.018625828,,,,
3/1/2016,Vendor B,Country 5,Product 6,8720.4,331.38,0.03800055,,,,
3/1/2016,Vendor B,Country 66,Product 6,2744.56,79.96,0.029133996,,,,
3/1/2016,Vendor D,Country 2,Product 9,64583667.63,2343745.54,0.036290066,,,,
3/1/2016,Vendor A,Country 6,Product 14,31.39,1.5,0.047785919,,,,
3/1/2016,Vendor A,Country 30,Product 3,42.18,0.52,0.012328118,,,,
3/1/2016,Vendor A,Country 7,Product 10,965.56,84.09,0.087089357,,,,
3/1/2016,Vendor A,Country 27,Product 2,89.37,7.7,0.086158666,,,,
3/1/2016,Vendor A,Country 15,Product 12,18572.94,1562.11,0.08410677,,,,
3/1/2016,Vendor A,Country 46,Product 8,88.33,3.48,0.039397713,,,,
3/1/2016,Vendor A,Country 68,Product 8,17.91,0.46,0.025683975,,,,
3/1/2016,Vendor A,Country 43,Product 3,37.51,0.43,0.01146361,,,,
3/1/2016,Vendor A,Country 8,Product 14,177.47,17.58,0.099058996,,,,
3/1/2016,Vendor A,Country 66,Product 2,236.47,20.04,0.084746479,,,,
3/1/2016,Vendor A,Country 14,Product 12,19657.49,1652.54,0.084066684,,,,
3/1/2016,Vendor A,Country 17,Product 3,27.31,0.34,0.012449652,,,,
3/1/2016,Vendor A,Country 11,Product 11,65.97,2.78,0.042140367,,,,
3/1/2016,Vendor A,Country 66,Product 12,3465.44,294.14,0.084878111,,,,
3/1/2016,Vendor A,Country 53,Product 1,13.34,0.11,0.008245877,,,,
3/1/2016,Vendor A,Country 66,Product 14,4.9,0.23,0.046938776,,,,
3/1/2016,Vendor F,Country 32,Product 4,11316.64,86.54,0.007647146,,,,
3/1/2016,Vendor F,Country 17,Product 4,27404.39,548.11,0.02000081,,,,
3/1/2016,Vendor F,Country 46,Product 9,5938.42,159.98,0.026939826,,,,
3/1/2016,Vendor F,Country 73,Product 4,2754.14,38.24,0.013884552,,,,
3/1/2016,Vendor F,Country 64,Product 4,1533.83,18.15,0.011833124,,,,
3/1/2016,Vendor F,Country 1,Product 4,20789.07,287.96,0.013851509,,,,
3/1/2016,Vendor F,Country 44,Product 4,6081.55,195.97,0.032223693,,,,
3/1/2016,Vendor F,Country 11,Product 4,14604.11,448.27,0.030694784,,,,
3/1/2016,Vendor F,Country 23,Product 4,70120.69,3139.01,0.044765817,,,,
3/1/2016,Vendor F,Country 40,Product 4,91352.09,2777.14,0.030400399,,,,
3/1/2016,Vendor F,Country 16,Product 4,969.82,31.54,0.032521499,,,,
3/1/2016,Vendor F,Country 65,Product 9, $-   ,6.02,#VALUE!,,,,
3/1/2016,Vendor F,Country 21,Product 9,15308.43,334.3,0.021837641,,,,
3/1/2016,Vendor F,Country 22,Product 9,11839.11,323.86,0.027355097,,,,
3/1/2016,Vendor F,Country 76,Product 9, $-   ,1.66,#VALUE!,,,,
3/1/2016,Vendor F,Country 28,Product 9,8539.14,181.34,0.021236331,,,,
3/1/2016,Vendor F,Country 2,Product 22,17078571.05,525618.3,0.03077648,,,,
3/1/2016,Vendor A,Country 19,Product 9,69032.16,6593.46,0.095512874,,,,
3/1/2016,Vendor A,Country 10,Product 9,666207.88,36131.12,0.054234003,,,,
3/1/2016,Vendor A,Country 10,Product 8,1234.45,30.21,0.024472437,,,,
3/1/2016,Vendor A,Country 14,Product 8,434.7,5.96,0.013710605,,,,
3/1/2016,Vendor A,Country 23,Product 3,55.96,0.9,0.016082916,,,,
3/1/2016,Vendor A,Country 59,Product 9,2665.59,243.81,0.091465679,,,,
3/1/2016,Vendor A,Country 68,Product 9,12206.64,1080.52,0.088519036,,,,
3/1/2016,Vendor A,Country 12,Product 12,4536.76,383.77,0.084591206,,,,
3/1/2016,Vendor A,Country 71,Product 4,6827.59,360.96,0.052867849,,,,
3/1/2016,Vendor A,Country 59,Product 4,2940.05,182.23,0.061981939,,,,
3/1/2016,Vendor A,Country 46,Product 4,8404.42,532.45,0.063353569,,,,
3/1/2016,Vendor A,Country 39,Product 8,33.03,0.83,0.025128671,,,,
3/1/2016,Vendor A,Country 60,Product 3,14.52,0.19,0.013085399,,,,
3/1/2016,Vendor A,Country 18,Product 4,3679808.46,296688.42,0.08062605,,,,
3/1/2016,Vendor A,Country 23,Product 9,1074821.76,77014.55,0.071653322,,,,
3/1/2016,Vendor A,Country 69,Product 8,70.79,2,0.028252578,,,,
3/1/2016,Vendor A,Country 18,Product 9,3734877.13,272884.82,0.073063935,,,,
3/1/2016,Vendor A,Country 32,Product 3,12.42,0.15,0.012077295,,,,
3/1/2016,Vendor A,Country 30,Product 11,2.2,0.09,0.040909091,,,,
3/1/2016,Vendor A,Country 1,Product 9,142359.88,4665.28,0.032771031,,,,
3/1/2016,Vendor A,Country 26,Product 9,130334.09,2393.83,0.018366875,,,,
3/1/2016,Vendor A,Country 37,Product 9,462768.78,25393.38,0.054872716,,,,
3/1/2016,Vendor A,Country 50,Product 3,64.98,0.82,0.012619267,,,,
3/1/2016,Vendor A,Country 21,Product 3,41.84,0.66,0.015774379,,,,
3/1/2016,Vendor A,Country 61,Product 2,11.48,0.98,0.085365854,,,,
3/1/2016,Vendor A,Country 55,Product 10,12384.29,1053.84,0.085094907,,,,
3/1/2016,Vendor A,Country 9,Product 4,20.04,0.48,0.023952096,,,,
3/1/2016,Vendor A,Country 25,Product 2,886.63,75.45,0.085097504,,,,
3/1/2016,Vendor A,Country 21,Product 14,12.66,0.6,0.047393365,,,,
3/1/2016,Vendor A,Country 71,Product 10,11.19,0.95,0.08489723,,,,
3/1/2016,Vendor A,Country 3,Product 2,4966.21,1057.09,0.212856484,,,,
3/1/2016,Vendor A,Country 69,Product 2,-18.6,3.26,-0.175268817,,,,
3/1/2016,Vendor A,Country 19,Product 8,330.25,5,0.015140045,,,,
3/1/2016,Vendor A,Country 52,Product 3,59.32,1.42,0.023937964,,,,
3/1/2016,Vendor A,Country 22,Product 12,3042.97,288.15,0.094693671,,,,
3/1/2016,Vendor A,Country 12,Product 11,49.7,2.11,0.042454728,,,,
3/1/2016,Vendor A,Country 12,Product 3,1.31,0.04,0.030534351,,,,
3/1/2016,Vendor A,Country 67,Product 1,4.5,0.02,0.004444444,,,,
3/1/2016,Vendor A,Country 10,Product 3,64.36,0.78,0.012119329,,,,
3/1/2016,Vendor A,Country 60,Product 4,3534.65,475.14,0.134423493,,,,
3/1/2016,Vendor A,Country 22,Product 1,0.98,0.01,0.010204082,,,,
3/1/2016,Vendor A,Country 39,Product 11,902.24,43.36,0.048058166,,,,
3/1/2016,Vendor A,Country 39,Product 3,26.24,0.33,0.01257622,,,,
3/1/2016,Vendor C,Country 8,Product 7,314445.23,5847.38,0.018595862,,,,
3/1/2016,Vendor C,Country 5,Product 7,6043.45,112.4,0.018598648,,,,
3/1/2016,Vendor C,Country 26,Product 7,656.22,12.21,0.018606565,,,,
3/1/2016,Vendor I,Country 3,Product 19,3645572.39,30155.58,0.008271837,,,,
3/1/2016,Vendor B,Country 43,Product 6,18519.99,518.56,0.028000015,,,,
3/1/2016,Vendor B,Country 61,Product 6,923.24,25.86,0.028010052,,,,
3/1/2016,Vendor B,Country 55,Product 6,77607.59,2250.59,0.028999612,,,,
3/1/2016,Vendor B,Country 37,Product 6,24155.15,700.5,0.029000027,,,,
3/1/2016,Vendor B,Country 34,Product 6,107592.67,3012.6,0.028000049,,,,
3/1/2016,Vendor B,Country 35,Product 6,3018065.92,84505.85,0.028000001,,,,
3/1/2016,Vendor B,Country 31,Product 6,80695.25,2251.59,0.027902386,,,,
3/1/2016,Vendor B,Country 39,Product 6,39649.33,1158.43,0.029216887,,,,
3/1/2016,Vendor F,Country 37,Product 4,29497.27,819.59,0.027785283,,,,
3/1/2016,Vendor F,Country 2,Product 2,250630.96,8320.78,0.03319933,,,,
3/1/2016,Vendor F,Country 21,Product 4,16795.98,347.42,0.020684711,,,,
3/1/2016,Vendor F,Country 49,Product 4,15993.74,571.38,0.035725227,,,,
3/1/2016,Vendor F,Country 78,Product 4, $-   ,0.01,#VALUE!,,,,
3/1/2016,Vendor F,Country 47,Product 4,6525.14,256.74,0.039346282,,,,
3/1/2016,Vendor F,Country 74,Product 9,3.88,0.13,0.033505155,,,,
3/1/2016,Vendor F,Country 14,Product 9,46986.54,1359.12,0.028925731,,,,
3/1/2016,Vendor F,Country 53,Product 9,49173.93,1797.04,0.036544567,,,,
3/1/2016,Vendor F,Country 11,Product 9,16289.08,418.84,0.025712932,,,,
3/1/2016,Vendor F,Country 39,Product 9,154400.49,4876.33,0.031582348,,,,
3/1/2016,Vendor F,Country 51,Product 9, $-   ,8.65,#VALUE!,,,,
3/1/2016,Vendor D,Country 2,Product 14,11725.73, $-   ,#VALUE!,,,,
3/1/2016,Vendor B,Country 2,Product 6,39448274.02,1007344.54,0.025535833,,,,
3/1/2016,Vendor A,Country 48,Product 10,189.08,16.12,0.085254919,,,,
3/1/2016,Vendor A,Country 1,Product 14,172.17,8.21,0.047685427,,,,
3/1/2016,Vendor A,Country 42,Product 3,26.68,0.4,0.014992504,,,,
3/1/2016,Vendor A,Country 35,Product 8,105551.27,1000.17,0.009475679,,,,
3/1/2016,Vendor A,Country 29,Product 8,2466.8,36.19,0.014670829,,,,
3/1/2016,Vendor A,Country 58,Product 12,1433.49,121.51,0.084765154,,,,
3/1/2016,Vendor A,Country 49,Product 10,92.19,7.83,0.08493329,,,,
3/1/2016,Vendor A,Country 49,Product 4,68706.22,5715.96,0.083194214,,,,
3/1/2016,Vendor A,Country 10,Product 1,3.68,0.02,0.005434783,,,,
3/1/2016,Vendor A,Country 61,Product 4,21650.8,470.99,0.021753931,,,,
3/1/2016,Vendor A,Country 31,Product 11,44.99,1.91,0.042453879,,,,
3/1/2016,Vendor A,Country 31,Product 4,658249.73,52000.11,0.078997541,,,,
3/1/2016,Vendor A,Country 15,Product 2,216.96,18.43,0.084946534,,,,
3/1/2016,Vendor A,Country 51,Product 10,5.15,0.43,0.083495146,,,,
3/1/2016,Vendor A,Country 65,Product 8,547.98,13.55,0.02472718,,,,
3/1/2016,Vendor A,Country 69,Product 4,14718.18,1134.69,0.077094451,,,,
3/1/2016,Vendor A,Country 26,Product 1,68.29,0.56,0.008200322,,,,
3/1/2016,Vendor A,Country 43,Product 1,16.55,0.11,0.006646526,,,,
3/1/2016,Vendor A,Country 26,Product 12,18811.21,1589.69,0.084507589,,,,
3/1/2016,Vendor A,Country 5,Product 3,11.2,0.12,0.010714286,,,,
3/1/2016,Vendor A,Country 5,Product 8,300.46,3.22,0.010716901,,,,
3/1/2016,Vendor A,Country 51,Product 2,134.78,54.28,0.402730375,,,,
3/1/2016,Vendor A,Country 53,Product 12,90462.4,7624.96,0.084288721,,,,
3/1/2016,Vendor A,Country 3,Product 10,1333.24,114.71,0.086038523,,,,
3/1/2016,Vendor A,Country 16,Product 11,51.67,2.36,0.045674473,,,,
3/1/2016,Vendor A,Country 47,Product 11,407.28,18.01,0.044220192,,,,
3/1/2016,Vendor A,Country 11,Product 8,1012.29,11.21,0.011073902,,,,
3/1/2016,Vendor A,Country 15,Product 8,681.33,13.88,0.02037192,,,,
3/1/2016,Vendor A,Country 41,Product 10,15.19,1.29,0.084924292,,,,
